"idx";"accountNumber";"accountType";"merchantId";"merchantType";"transactionId";"amount";"currency";"isCardPresent";"transactionTimeStamp";"feature_1"
"1599";"8846 9687 7438 9471";"MAESTRO";"1080";"utazás";"5382371258";"87387";"HUF";"True";"1522577977.0";"0"
"778";"4782 5737 5906 2475";"JCB";"1030";"egészség";"5382370437";"35845";"HUF";"True";"1522578102.0";"1"
"1430";"1784 3022 6447 6055";"AMEX";"1010";"étterem";"5382371089";"3239";"HUF";"True";"1522578158.0";"0"
"2377";"7819 2647 6346 3676";"VISA";"1051";"üzemanyag";"5382372036";"14576";"HUF";"True";"1522578175.0";"0"
"998";"1144 0906 3718 9331";"AMEX";"1050";"üzemanyag";"5382370657";"15757";"HUF";"True";"1522578250.0";"0"
"1600";"8846 9687 7438 9471";"MAESTRO";"1003";"élelmiszer";"5382371259";"34965";"HUF";"True";"1522578277.0";"0"
"779";"4782 5737 5906 2475";"JCB";"1071";"könyv";"5382370438";"2441";"HUF";"True";"1522578402.0";"0"
"471";"7861 6381 2779 9653";"VISA";"1050";"üzemanyag";"5382370130";"14609";"HUF";"True";"1522578527.0";"0"
"999";"1144 0906 3718 9331";"AMEX";"1001";"élelmiszer";"5382370658";"20582";"HUF";"True";"1522578550.0";"0"
"1601";"8846 9687 7438 9471";"MAESTRO";"1071";"könyv";"5382371260";"5913";"HUF";"True";"1522578577.0";"0"
"1761";"4683 1084 2070 9469";"JCB";"1072";"könyv";"5382371420";"5613";"HUF";"True";"1522578617.0";"0"
"2402";"4150 2853 6077 9756";"MASTERCARD";"1060";"szórakozás";"5382372061";"3366";"HUF";"True";"1522578622.0";"0"
"2207";"9325 7634 8471 1598";"MASTERCARD";"1061";"szórakozás";"5382371866";"4641";"HUF";"True";"1522578711.0";"0"
"472";"7861 6381 2779 9653";"VISA";"1061";"szórakozás";"5382370131";"7235";"HUF";"True";"1522578827.0";"0"
"1000";"1144 0906 3718 9331";"AMEX";"1080";"utazás";"5382370659";"225638";"HUF";"True";"1522578850.0";"0"
"42";"9096 0536 6082 7115";"VISA";"1082";"utazás";"5382369701";"156922";"HUF";"True";"1522578850.0";"0"
"1602";"8846 9687 7438 9471";"MAESTRO";"1060";"szórakozás";"5382371261";"1457";"HUF";"True";"1522578877.0";"0"
"1453";"2319 7912 4730 2496";"VISA";"1071";"könyv";"5382371112";"3836";"HUF";"True";"1522578884.0";"0"
"1762";"4683 1084 2070 9469";"JCB";"1080";"utazás";"5382371421";"209756";"HUF";"True";"1522578917.0";"0"
"2208";"9325 7634 8471 1598";"MASTERCARD";"1003";"élelmiszer";"5382371867";"5496";"HUF";"True";"1522579011.0";"0"
"473";"7861 6381 2779 9653";"VISA";"1020";"ruházat";"5382370132";"18325";"HUF";"True";"1522579127.0";"0"
"43";"9096 0536 6082 7115";"VISA";"1062";"szórakozás";"5382369702";"7402";"HUF";"True";"1522579150.0";"0"
"1603";"8846 9687 7438 9471";"MAESTRO";"1062";"szórakozás";"5382371262";"5884";"HUF";"True";"1522579177.0";"0"
"1454";"2319 7912 4730 2496";"VISA";"1030";"egészség";"5382371113";"6106";"HUF";"True";"1522579184.0";"0"
"1763";"4683 1084 2070 9469";"JCB";"1010";"étterem";"5382371422";"6567";"HUF";"True";"1522579217.0";"0"
"1441";"3241 2961 1085 0168";"VISA";"1001";"élelmiszer";"5382371100";"19687";"HUF";"True";"1522579247.0";"0"
"2209";"9325 7634 8471 1598";"MASTERCARD";"1062";"szórakozás";"5382371868";"6225";"HUF";"True";"1522579311.0";"1"
"1107";"1144 0906 3718 9331";"AMEX";"1011";"étterem";"5382370766";"7897";"HUF";"True";"1522579333.0";"0"
"2146";"4794 1127 8767 2103";"JCB";"1042";"elektronikai";"5382371805";"231529";"HUF";"True";"1522579374.0";"0"
"474";"7861 6381 2779 9653";"VISA";"1042";"elektronikai";"5382370133";"39400";"HUF";"True";"1522579427.0";"0"
"44";"9096 0536 6082 7115";"VISA";"1062";"szórakozás";"5382369703";"1226";"HUF";"True";"1522579450.0";"0"
"1604";"8846 9687 7438 9471";"MAESTRO";"1002";"élelmiszer";"5382371263";"18207";"HUF";"True";"1522579477.0";"0"
"1455";"2319 7912 4730 2496";"VISA";"1052";"üzemanyag";"5382371114";"18754";"HUF";"True";"1522579484.0";"0"
"1764";"4683 1084 2070 9469";"JCB";"1042";"elektronikai";"5382371423";"170081";"HUF";"True";"1522579517.0";"0"
"2210";"9325 7634 8471 1598";"MASTERCARD";"1082";"utazás";"5382371869";"278510";"HUF";"True";"1522579611.0";"0"
"1108";"1144 0906 3718 9331";"AMEX";"1020";"ruházat";"5382370767";"24501";"HUF";"True";"1522579633.0";"1"
"900";"5792 6214 4712 6529";"MAESTRO";"1001";"élelmiszer";"5382370559";"31035";"HUF";"True";"1522579665.0";"0"
"1541";"9202 7015 9937 1567";"VISA";"1041";"elektronikai";"5382371200";"221211";"HUF";"True";"1522579704.0";"0"
"2383";"8070 9124 9376 0704";"JCB";"1070";"könyv";"5382372042";"3070";"HUF";"True";"1522579707.0";"0"
"2393";"4375 9247 7839 6040";"VISA";"1011";"étterem";"5382372052";"3666";"HUF";"True";"1522579717.0";"0"
"45";"9096 0536 6082 7115";"VISA";"1002";"élelmiszer";"5382369704";"7272";"HUF";"True";"1522579750.0";"0"
"1605";"8846 9687 7438 9471";"MAESTRO";"1042";"elektronikai";"5382371264";"239482";"HUF";"True";"1522579777.0";"0"
"1456";"2319 7912 4730 2496";"VISA";"1060";"szórakozás";"5382371115";"2593";"HUF";"True";"1522579784.0";"0"
"861";"0474 3133 3806 9786";"MAESTRO";"1032";"egészség";"5382370520";"12795";"HUF";"True";"1522579794.0";"0"
"1110";"1215 0760 0022 2739";"AMEX";"1060";"szórakozás";"5382370769";"2196";"HUF";"True";"1522579860.0";"0"
"56";"4479 9106 7699 0255";"AMEX";"1051";"üzemanyag";"5382369715";"13365";"HUF";"True";"1522579870.0";"0"
"291";"3362 1396 8747 2309";"DINERS";"1041";"elektronikai";"5382369950";"35879";"HUF";"True";"1522579872.0";"0"
"1109";"1144 0906 3718 9331";"AMEX";"1081";"utazás";"5382370768";"198290";"HUF";"True";"1522579933.0";"0"
"901";"5792 6214 4712 6529";"MAESTRO";"1032";"egészség";"5382370560";"16013";"HUF";"True";"1522579965.0";"0"
"46";"9096 0536 6082 7115";"VISA";"1030";"egészség";"5382369705";"12994";"HUF";"True";"1522580050.0";"0"
"1457";"2319 7912 4730 2496";"VISA";"1040";"elektronikai";"5382371116";"161848";"HUF";"True";"1522580084.0";"0"
"862";"0474 3133 3806 9786";"MAESTRO";"1060";"szórakozás";"5382370521";"5608";"HUF";"True";"1522580094.0";"0"
"1111";"1215 0760 0022 2739";"AMEX";"1041";"elektronikai";"5382370770";"229004";"HUF";"True";"1522580160.0";"0"
"57";"4479 9106 7699 0255";"AMEX";"1082";"utazás";"5382369716";"192970";"HUF";"True";"1522580170.0";"0"
"292";"3362 1396 8747 2309";"DINERS";"1010";"étterem";"5382369951";"6687";"HUF";"True";"1522580172.0";"0"
"1855";"6570 6136 2332 0938";"DINERS";"1032";"egészség";"5382371514";"10432";"HUF";"True";"1522580192.0";"0"
"780";"1706 4640 0635 6100";"MASTERCARD";"1081";"utazás";"5382370439";"102240";"HUF";"True";"1522580311.0";"0"
"47";"9096 0536 6082 7115";"VISA";"1051";"üzemanyag";"5382369706";"7059";"HUF";"True";"1522580350.0";"0"
"863";"0474 3133 3806 9786";"MAESTRO";"1050";"üzemanyag";"5382370522";"5413";"HUF";"True";"1522580394.0";"0"
"1112";"1215 0760 0022 2739";"AMEX";"1011";"étterem";"5382370771";"9947";"HUF";"True";"1522580460.0";"0"
"58";"4479 9106 7699 0255";"AMEX";"1002";"élelmiszer";"5382369717";"28849";"HUF";"True";"1522580470.0";"0"
"293";"3362 1396 8747 2309";"DINERS";"1031";"egészség";"5382369952";"11817";"HUF";"True";"1522580472.0";"0"
"1856";"6570 6136 2332 0938";"DINERS";"1080";"utazás";"5382371515";"268384";"HUF";"True";"1522580492.0";"0"
"781";"1706 4640 0635 6100";"MASTERCARD";"1011";"étterem";"5382370440";"7041";"HUF";"True";"1522580611.0";"0"
"135";"3196 8741 2369 2368";"DINERS";"1040";"elektronikai";"5382369794";"208795";"HUF";"True";"1522580646.0";"0"
"48";"9096 0536 6082 7115";"VISA";"1081";"utazás";"5382369707";"182908";"HUF";"True";"1522580650.0";"0"
"1113";"1215 0760 0022 2739";"AMEX";"1062";"szórakozás";"5382370772";"7810";"HUF";"True";"1522580760.0";"0"
"59";"4479 9106 7699 0255";"AMEX";"1030";"egészség";"5382369718";"24917";"HUF";"True";"1522580770.0";"0"
"294";"3362 1396 8747 2309";"DINERS";"1041";"elektronikai";"5382369953";"234650";"HUF";"True";"1522580772.0";"0"
"1857";"6570 6136 2332 0938";"DINERS";"1010";"étterem";"5382371516";"5900";"HUF";"True";"1522580792.0";"0"
"454";"3105 2499 8842 1929";"JCB";"1062";"szórakozás";"5382370113";"1578";"HUF";"True";"1522580805.0";"0"
"136";"3196 8741 2369 2368";"DINERS";"1003";"élelmiszer";"5382369795";"14217";"HUF";"True";"1522580946.0";"0"
"49";"9096 0536 6082 7115";"VISA";"1003";"élelmiszer";"5382369708";"17636";"HUF";"True";"1522580950.0";"0"
"1114";"1215 0760 0022 2739";"AMEX";"1030";"egészség";"5382370773";"32671";"HUF";"True";"1522581060.0";"0"
"60";"4479 9106 7699 0255";"AMEX";"1081";"utazás";"5382369719";"179310";"HUF";"True";"1522581070.0";"0"
"295";"3362 1396 8747 2309";"DINERS";"1050";"üzemanyag";"5382369954";"14869";"HUF";"True";"1522581072.0";"0"
"1858";"6570 6136 2332 0938";"DINERS";"1010";"étterem";"5382371517";"4012";"HUF";"True";"1522581092.0";"0"
"455";"3105 2499 8842 1929";"JCB";"1042";"elektronikai";"5382370114";"127094";"HUF";"True";"1522581105.0";"0"
"137";"3196 8741 2369 2368";"DINERS";"1040";"elektronikai";"5382369796";"85377";"HUF";"True";"1522581246.0";"0"
"50";"9096 0536 6082 7115";"VISA";"1050";"üzemanyag";"5382369709";"17620";"HUF";"True";"1522581250.0";"0"
"1115";"3668 6338 4837 7623";"JCB";"1010";"étterem";"5382370774";"6717";"HUF";"True";"1522581493.0";"0"
"138";"3196 8741 2369 2368";"DINERS";"1030";"egészség";"5382369797";"4789";"HUF";"True";"1522581546.0";"1"
"307";"9389 5074 9701 9866";"AMEX";"1052";"üzemanyag";"5382369966";"18144";"HUF";"True";"1522581547.0";"0"
"139";"3196 8741 2369 2368";"DINERS";"1011";"étterem";"5382369798";"7429";"HUF";"True";"1522581846.0";"0"
"1607";"1037 3334 7962 7397";"JCB";"1011";"étterem";"5382371266";"4222";"HUF";"True";"1522582003.0";"0"
"2231";"2138 1391 5901 6754";"VISA";"1062";"szórakozás";"5382371890";"5588";"HUF";"True";"1522582065.0";"0"
"849";"3546 0376 7181 5322";"MASTERCARD";"1070";"könyv";"5382370508";"6678";"HUF";"True";"1522582076.0";"0"
"140";"3196 8741 2369 2368";"DINERS";"1061";"szórakozás";"5382369799";"4257";"HUF";"True";"1522582146.0";"0"
"733";"5174 7321 1862 2599";"JCB";"1082";"utazás";"5382370392";"336784";"HUF";"True";"1522582279.0";"0"
"1608";"1037 3334 7962 7397";"JCB";"1021";"ruházat";"5382371267";"10721";"HUF";"True";"1522582303.0";"0"
"2408";"8507 1931 8774 1362";"AMEX";"1002";"élelmiszer";"5382372067";"28163";"HUF";"True";"1522582310.0";"0"
"2232";"2138 1391 5901 6754";"VISA";"1080";"utazás";"5382371891";"235932";"HUF";"True";"1522582365.0";"0"
"734";"5174 7321 1862 2599";"JCB";"1051";"üzemanyag";"5382370393";"10516";"HUF";"True";"1522582579.0";"1"
"1609";"1037 3334 7962 7397";"JCB";"1082";"utazás";"5382371268";"224788";"HUF";"True";"1522582603.0";"0"
"220";"9460 8211 0680 4233";"JCB";"1012";"étterem";"5382369879";"9268";"HUF";"True";"1522582625.0";"0"
"807";"4460 4527 9326 8343";"MAESTRO";"1011";"étterem";"5382370466";"5527";"HUF";"True";"1522582652.0";"0"
"2233";"2138 1391 5901 6754";"VISA";"1050";"üzemanyag";"5382371892";"10401";"HUF";"True";"1522582665.0";"0"
"735";"5174 7321 1862 2599";"JCB";"1040";"elektronikai";"5382370394";"26801";"HUF";"True";"1522582879.0";"0"
"1610";"1037 3334 7962 7397";"JCB";"1052";"üzemanyag";"5382371269";"15031";"HUF";"True";"1522582903.0";"0"
"221";"9460 8211 0680 4233";"JCB";"1010";"étterem";"5382369880";"2882";"HUF";"True";"1522582925.0";"0"
"2187";"4153 9644 6626 5214";"MAESTRO";"1071";"könyv";"5382371846";"6383";"HUF";"True";"1522582938.0";"0"
"2234";"2138 1391 5901 6754";"VISA";"1051";"üzemanyag";"5382371893";"10369";"HUF";"True";"1522582965.0";"0"
"2369";"8367 4115 1424 8904";"DINERS";"1003";"élelmiszer";"5382372028";"5660";"HUF";"True";"1522583027.0";"0"
"1770";"7244 8416 0111 0497";"VISA";"1020";"ruházat";"5382371429";"18247";"HUF";"True";"1522583031.0";"0"
"1611";"1037 3334 7962 7397";"JCB";"1051";"üzemanyag";"5382371270";"13948";"HUF";"True";"1522583203.0";"1"
"222";"9460 8211 0680 4233";"JCB";"1070";"könyv";"5382369881";"2119";"HUF";"True";"1522583225.0";"0"
"2235";"2138 1391 5901 6754";"VISA";"1072";"könyv";"5382371894";"6021";"HUF";"True";"1522583265.0";"0"
"0";"3733 9074 0697 9557";"DINERS";"1022";"ruházat";"5382369659";"8478";"HUF";"True";"1522583307.0";"0"
"1612";"1037 3334 7962 7397";"JCB";"1042";"elektronikai";"5382371271";"115557";"HUF";"True";"1522583503.0";"0"
"223";"9460 8211 0680 4233";"JCB";"1030";"egészség";"5382369882";"4715";"HUF";"True";"1522583525.0";"0"
"2236";"2138 1391 5901 6754";"VISA";"1012";"étterem";"5382371895";"5133";"HUF";"True";"1522583565.0";"0"
"1";"3733 9074 0697 9557";"DINERS";"1062";"szórakozás";"5382369660";"2432";"HUF";"True";"1522583607.0";"0"
"1613";"1037 3334 7962 7397";"JCB";"1040";"elektronikai";"5382371272";"38772";"HUF";"True";"1522583803.0";"0"
"224";"9460 8211 0680 4233";"JCB";"1072";"könyv";"5382369883";"4533";"HUF";"True";"1522583825.0";"0"
"2237";"2138 1391 5901 6754";"VISA";"1080";"utazás";"5382371896";"286033";"HUF";"True";"1522583865.0";"0"
"791";"0979 7706 8871 1314";"MASTERCARD";"1002";"élelmiszer";"5382370450";"20280";"HUF";"True";"1522583867.0";"0"
"2";"3733 9074 0697 9557";"DINERS";"1022";"ruházat";"5382369661";"11677";"HUF";"True";"1522583907.0";"0"
"1614";"1037 3334 7962 7397";"JCB";"1021";"ruházat";"5382371273";"5883";"HUF";"True";"1522584103.0";"0"
"225";"9460 8211 0680 4233";"JCB";"1070";"könyv";"5382369884";"3849";"HUF";"True";"1522584125.0";"0"
"2238";"2138 1391 5901 6754";"VISA";"1061";"szórakozás";"5382371897";"5059";"HUF";"True";"1522584165.0";"0"
"3";"3733 9074 0697 9557";"DINERS";"1041";"elektronikai";"5382369662";"58402";"HUF";"True";"1522584207.0";"0"
"1615";"1037 3334 7962 7397";"JCB";"1022";"ruházat";"5382371274";"15596";"HUF";"True";"1522584403.0";"0"
"226";"9460 8211 0680 4233";"JCB";"1031";"egészség";"5382369885";"22788";"HUF";"True";"1522584425.0";"0"
"2239";"2138 1391 5901 6754";"VISA";"1050";"üzemanyag";"5382371898";"8054";"HUF";"True";"1522584465.0";"0"
"2240";"2138 1391 5901 6754";"VISA";"1061";"szórakozás";"5382371899";"5527";"HUF";"True";"1522584765.0";"0"
"2241";"2138 1391 5901 6754";"VISA";"1002";"élelmiszer";"5382371900";"5790";"HUF";"True";"1522585065.0";"0"
"98";"5776 1033 3621 1251";"JCB";"1052";"üzemanyag";"5382369757";"12649";"HUF";"True";"1522585164.0";"0"
"2242";"2138 1391 5901 6754";"VISA";"1002";"élelmiszer";"5382371901";"6657";"HUF";"True";"1522585365.0";"0"
"202";"8835 4070 6532 2408";"MASTERCARD";"1072";"könyv";"5382369861";"5561";"HUF";"True";"1522585444.0";"0"
"2407";"8186 6470 2909 8087";"MASTERCARD";"1011";"étterem";"5382372066";"5382";"HUF";"True";"1522585557.0";"0"
"2378";"4706 2620 9003 3485";"VISA";"1010";"étterem";"5382372037";"6446";"HUF";"True";"1522585596.0";"0"
"2243";"2138 1391 5901 6754";"VISA";"1021";"ruházat";"5382371902";"7789";"HUF";"True";"1522585665.0";"0"
"92";"2227 1133 9833 7716";"MAESTRO";"1011";"étterem";"5382369751";"4371";"HUF";"True";"1522585727.0";"0"
"203";"8835 4070 6532 2408";"MASTERCARD";"1051";"üzemanyag";"5382369862";"10230";"HUF";"True";"1522585744.0";"0"
"2028";"9191 7554 5093 9076";"MAESTRO";"1072";"könyv";"5382371687";"2669";"HUF";"True";"1522585819.0";"0"
"1125";"5641 0786 3196 2311";"MASTERCARD";"1062";"szórakozás";"5382370784";"3890";"HUF";"True";"1522585859.0";"0"
"1386";"6723 6319 7284 3001";"DINERS";"1082";"utazás";"5382371045";"102270";"HUF";"True";"1522585880.0";"0"
"1463";"1110 9503 4151 9241";"AMEX";"1082";"utazás";"5382371122";"245602";"HUF";"True";"1522585942.0";"0"
"93";"2227 1133 9833 7716";"MAESTRO";"1082";"utazás";"5382369752";"186251";"HUF";"True";"1522586027.0";"0"
"204";"8835 4070 6532 2408";"MASTERCARD";"1050";"üzemanyag";"5382369863";"7964";"HUF";"True";"1522586044.0";"0"
"2029";"9191 7554 5093 9076";"MAESTRO";"1031";"egészség";"5382371688";"28939";"HUF";"True";"1522586119.0";"0"
"1970";"1576 8425 0447 9308";"MAESTRO";"1022";"ruházat";"5382371629";"19353";"HUF";"True";"1522586137.0";"0"
"789";"4365 0580 3271 2432";"DINERS";"1081";"utazás";"5382370448";"255567";"HUF";"True";"1522586146.0";"0"
"1126";"5641 0786 3196 2311";"MASTERCARD";"1071";"könyv";"5382370785";"4516";"HUF";"True";"1522586159.0";"0"
"333";"1784 3022 6447 6055";"AMEX";"1041";"elektronikai";"5382369992";"110569";"HUF";"True";"1522586171.0";"0"
"1387";"6723 6319 7284 3001";"DINERS";"1052";"üzemanyag";"5382371046";"14549";"HUF";"True";"1522586180.0";"0"
"1464";"1110 9503 4151 9241";"AMEX";"1021";"ruházat";"5382371123";"19816";"HUF";"True";"1522586242.0";"0"
"1010";"8339 1158 7439 2533";"VISA";"1020";"ruházat";"5382370669";"18425";"HUF";"True";"1522586266.0";"0"
"966";"3974 2345 4290 5685";"VISA";"1081";"utazás";"5382370625";"304926";"HUF";"True";"1522586269.0";"0"
"94";"2227 1133 9833 7716";"MAESTRO";"1040";"elektronikai";"5382369753";"248283";"HUF";"True";"1522586327.0";"0"
"205";"8835 4070 6532 2408";"MASTERCARD";"1060";"szórakozás";"5382369864";"3978";"HUF";"True";"1522586344.0";"0"
"1348";"1266 4787 9884 6838";"DINERS";"1020";"ruházat";"5382371007";"18570";"HUF";"True";"1522586357.0";"0"
"1318";"7160 7420 4475 1743";"VISA";"1030";"egészség";"5382370977";"21277";"HUF";"True";"1522586391.0";"0"
"2030";"9191 7554 5093 9076";"MAESTRO";"1052";"üzemanyag";"5382371689";"16493";"HUF";"True";"1522586419.0";"0"
"1971";"1576 8425 0447 9308";"MAESTRO";"1001";"élelmiszer";"5382371630";"18441";"HUF";"True";"1522586437.0";"0"
"1127";"5641 0786 3196 2311";"MASTERCARD";"1002";"élelmiszer";"5382370786";"26751";"HUF";"True";"1522586459.0";"0"
"334";"1784 3022 6447 6055";"AMEX";"1051";"üzemanyag";"5382369993";"7900";"HUF";"True";"1522586471.0";"0"
"1388";"6723 6319 7284 3001";"DINERS";"1080";"utazás";"5382371047";"158842";"HUF";"True";"1522586480.0";"0"
"1465";"1110 9503 4151 9241";"AMEX";"1081";"utazás";"5382371124";"110420";"HUF";"True";"1522586542.0";"0"
"1011";"8339 1158 7439 2533";"VISA";"1041";"elektronikai";"5382370670";"120604";"HUF";"True";"1522586566.0";"0"
"95";"2227 1133 9833 7716";"MAESTRO";"1042";"elektronikai";"5382369754";"19433";"HUF";"True";"1522586627.0";"0"
"206";"8835 4070 6532 2408";"MASTERCARD";"1052";"üzemanyag";"5382369865";"12080";"HUF";"True";"1522586644.0";"0"
"1349";"1266 4787 9884 6838";"DINERS";"1022";"ruházat";"5382371008";"5123";"HUF";"True";"1522586657.0";"0"
"1942";"0268 0372 2393 6620";"MAESTRO";"1040";"elektronikai";"5382371601";"183366";"HUF";"True";"1522586695.0";"0"
"2031";"9191 7554 5093 9076";"MAESTRO";"1051";"üzemanyag";"5382371690";"15777";"HUF";"True";"1522586719.0";"0"
"1972";"1576 8425 0447 9308";"MAESTRO";"1011";"étterem";"5382371631";"9445";"HUF";"True";"1522586737.0";"0"
"1128";"5641 0786 3196 2311";"MASTERCARD";"1010";"étterem";"5382370787";"9780";"HUF";"True";"1522586759.0";"0"
"335";"1784 3022 6447 6055";"AMEX";"1051";"üzemanyag";"5382369994";"9600";"HUF";"True";"1522586771.0";"0"
"2301";"9107 8401 5761 0242";"DINERS";"1062";"szórakozás";"5382371960";"1914";"HUF";"True";"1522586807.0";"0"
"1466";"1110 9503 4151 9241";"AMEX";"1071";"könyv";"5382371125";"4862";"HUF";"True";"1522586842.0";"0"
"1588";"1660 0027 1934 6546";"VISA";"1050";"üzemanyag";"5382371247";"15429";"HUF";"True";"1522586857.0";"0"
"1012";"8339 1158 7439 2533";"VISA";"1072";"könyv";"5382370671";"6996";"HUF";"True";"1522586866.0";"0"
"577";"7160 7420 4475 1743";"VISA";"1061";"szórakozás";"5382370236";"5647";"HUF";"True";"1522586900.0";"0"
"96";"2227 1133 9833 7716";"MAESTRO";"1040";"elektronikai";"5382369755";"238322";"HUF";"True";"1522586927.0";"0"
"207";"8835 4070 6532 2408";"MASTERCARD";"1041";"elektronikai";"5382369866";"59754";"HUF";"True";"1522586944.0";"0"
"1350";"1266 4787 9884 6838";"DINERS";"1041";"elektronikai";"5382371009";"119194";"HUF";"True";"1522586957.0";"0"
"2032";"9191 7554 5093 9076";"MAESTRO";"1020";"ruházat";"5382371691";"12258";"HUF";"True";"1522587019.0";"0"
"1973";"1576 8425 0447 9308";"MAESTRO";"1052";"üzemanyag";"5382371632";"5426";"HUF";"True";"1522587037.0";"0"
"1129";"5641 0786 3196 2311";"MASTERCARD";"1051";"üzemanyag";"5382370788";"15235";"HUF";"True";"1522587059.0";"0"
"336";"1784 3022 6447 6055";"AMEX";"1040";"elektronikai";"5382369995";"82558";"HUF";"True";"1522587071.0";"0"
"2302";"9107 8401 5761 0242";"DINERS";"1001";"élelmiszer";"5382371961";"23079";"HUF";"True";"1522587107.0";"0"
"1467";"1110 9503 4151 9241";"AMEX";"1052";"üzemanyag";"5382371126";"18486";"HUF";"True";"1522587142.0";"0"
"1589";"1660 0027 1934 6546";"VISA";"1002";"élelmiszer";"5382371248";"6758";"HUF";"True";"1522587157.0";"0"
"578";"7160 7420 4475 1743";"VISA";"1022";"ruházat";"5382370237";"8663";"HUF";"True";"1522587200.0";"0"
"97";"2227 1133 9833 7716";"MAESTRO";"1010";"étterem";"5382369756";"3276";"HUF";"True";"1522587227.0";"0"
"1351";"1266 4787 9884 6838";"DINERS";"1012";"étterem";"5382371010";"6369";"HUF";"True";"1522587257.0";"0"
"2387";"3723 7171 1637 9259";"DINERS";"1070";"könyv";"5382372046";"2410";"HUF";"True";"1522587309.0";"0"
"1401";"9597 2074 6716 1992";"MAESTRO";"1032";"egészség";"5382371060";"25288";"HUF";"True";"1522587317.0";"0"
"2173";"6360 2865 4971 5543";"JCB";"1041";"elektronikai";"5382371832";"216256";"HUF";"True";"1522587328.0";"0"
"1130";"5641 0786 3196 2311";"MASTERCARD";"1081";"utazás";"5382370789";"61817";"HUF";"True";"1522587359.0";"0"
"337";"1784 3022 6447 6055";"AMEX";"1051";"üzemanyag";"5382369996";"19737";"HUF";"True";"1522587371.0";"1"
"2303";"9107 8401 5761 0242";"DINERS";"1002";"élelmiszer";"5382371962";"10159";"HUF";"True";"1522587407.0";"0"
